{'node_name_list': ['k8s02'], 'node_num': 1, 'init_replicas': 0, 'target_replicas': 0, 'delta_replicas': 0, 'scaling_t': 0.04163980484008789, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 10, 'delta_replicas': 10, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 11, 'delta_replicas': 11, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 12, 'delta_replicas': 12, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 13, 'delta_replicas': 13, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 14, 'delta_replicas': 14, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 15, 'delta_replicas': 15, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 16, 'delta_replicas': 16, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 17, 'delta_replicas': 17, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 18, 'delta_replicas': 18, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 19, 'delta_replicas': 19, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 20, 'delta_replicas': 20, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 21, 'delta_replicas': 21, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 22, 'delta_replicas': 22, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 23, 'delta_replicas': 23, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 24, 'delta_replicas': 24, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 25, 'delta_replicas': 25, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 26, 'delta_replicas': 26, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 27, 'delta_replicas': 27, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 28, 'delta_replicas': 28, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 29, 'delta_replicas': 29, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 30, 'delta_replicas': 30, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 31, 'delta_replicas': 31, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 32, 'delta_replicas': 32, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 33, 'delta_replicas': 33, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 34, 'delta_replicas': 34, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 35, 'delta_replicas': 35, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 36, 'delta_replicas': 36, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 37, 'delta_replicas': 37, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 38, 'delta_replicas': 38, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 39, 'delta_replicas': 39, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 40, 'delta_replicas': 40, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 41, 'delta_replicas': 41, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 42, 'delta_replicas': 42, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 43, 'delta_replicas': 43, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 44, 'delta_replicas': 44, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 45, 'delta_replicas': 45, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 46, 'delta_replicas': 46, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 47, 'delta_replicas': 47, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 48, 'delta_replicas': 48, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 49, 'delta_replicas': 49, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 50, 'delta_replicas': 50, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 51, 'delta_replicas': 51, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 52, 'delta_replicas': 52, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 53, 'delta_replicas': 53, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 54, 'delta_replicas': 54, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 55, 'delta_replicas': 55, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 56, 'delta_replicas': 56, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 57, 'delta_replicas': 57, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 58, 'delta_replicas': 58, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 59, 'delta_replicas': 59, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 60, 'delta_replicas': 60, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 61, 'delta_replicas': 61, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 62, 'delta_replicas': 62, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 63, 'delta_replicas': 63, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03'], 'node_num': 2, 'init_replicas': 0, 'target_replicas': 64, 'delta_replicas': 64, 'scaling_t': nan, 'is_wait_until_no_unavailable': False, 'cpu_limit': 2, 'mem_limit': 2048, 'cpu_requests': 2, 'mem_requests': 2048}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 0, 'delta_replicas': 0, 'scaling_t': 0.03957557678222656, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 1, 'delta_replicas': 1, 'scaling_t': 2.4669923782348633, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 2, 'delta_replicas': 2, 'scaling_t': 2.915729522705078, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 3, 'delta_replicas': 3, 'scaling_t': 2.734459400177002, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 4, 'delta_replicas': 4, 'scaling_t': 3.2989754676818848, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 5, 'delta_replicas': 5, 'scaling_t': 3.2697746753692627, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 6, 'delta_replicas': 6, 'scaling_t': 2.930199384689331, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 7, 'delta_replicas': 7, 'scaling_t': 2.825777292251587, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 8, 'delta_replicas': 8, 'scaling_t': 3.5211660861968994, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 9, 'delta_replicas': 9, 'scaling_t': 3.4367971420288086, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 10, 'delta_replicas': 10, 'scaling_t': 3.413356065750122, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 11, 'delta_replicas': 11, 'scaling_t': 3.749455213546753, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 12, 'delta_replicas': 12, 'scaling_t': 4.414376735687256, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 13, 'delta_replicas': 13, 'scaling_t': 4.399174451828003, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 14, 'delta_replicas': 14, 'scaling_t': 4.194661617279053, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 15, 'delta_replicas': 15, 'scaling_t': 4.66634726524353, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 16, 'delta_replicas': 16, 'scaling_t': 4.934146165847778, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 17, 'delta_replicas': 17, 'scaling_t': 4.959061861038208, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 18, 'delta_replicas': 18, 'scaling_t': 5.631378889083862, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 19, 'delta_replicas': 19, 'scaling_t': 5.3824028968811035, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 20, 'delta_replicas': 20, 'scaling_t': 6.392773151397705, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 21, 'delta_replicas': 21, 'scaling_t': 6.3585216999053955, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 22, 'delta_replicas': 22, 'scaling_t': 7.390136003494263, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 23, 'delta_replicas': 23, 'scaling_t': 7.563982009887695, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 24, 'delta_replicas': 24, 'scaling_t': 7.545762300491333, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 25, 'delta_replicas': 25, 'scaling_t': 7.633007764816284, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 26, 'delta_replicas': 26, 'scaling_t': 8.336446046829224, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 27, 'delta_replicas': 27, 'scaling_t': 8.566749811172485, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 28, 'delta_replicas': 28, 'scaling_t': 8.534355878829956, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 29, 'delta_replicas': 29, 'scaling_t': 8.401463508605957, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 30, 'delta_replicas': 30, 'scaling_t': 9.563203811645508, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 31, 'delta_replicas': 31, 'scaling_t': 9.536958932876587, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 32, 'delta_replicas': 32, 'scaling_t': 10.593850135803223, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 33, 'delta_replicas': 33, 'scaling_t': 10.371374130249023, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 34, 'delta_replicas': 34, 'scaling_t': 11.558534383773804, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 35, 'delta_replicas': 35, 'scaling_t': 11.568536758422852, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
{'node_name_list': ['k8s02', 'k8s03', 'k8s04'], 'node_num': 3, 'init_replicas': 0, 'target_replicas': 36, 'delta_replicas': 36, 'scaling_t': 12.55667757987976, 'is_wait_until_no_unavailable': False, 'cpu_limit': 0.1, 'mem_limit': 128, 'cpu_requests': 0.1, 'mem_requests': 128}
