\name,namespace,node_name_list,node_num,init_replicas,target_replicas,delta_replicas,scaling_t,is_wait_until_no_unavailable,cpu_limit,mem_limit,cpu_requests,mem_requests
nginx,default,"['k8s02', 'k8s03']",2,0,9,9,4.571954965591431,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,9,9,4.371731758117676,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,9,9,4.857262372970581,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,9,9,4.457216262817383,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,9,9,3.4838712215423584,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,9,9,4.811206102371216,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,9,9,4.387144088745117,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,9,9,4.512002468109131,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.787552118301392,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.357511758804321,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.7004594802856445,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.74847149848938,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.405650615692139,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.843109369277954,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.362956285476685,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.9261298179626465,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.41097354888916,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.374796628952026,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.392190217971802,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.363911867141724,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.834588289260864,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.343005657196045,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.791459560394287,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.36723780632019,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.3780293464660645,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.318341255187988,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.353382587432861,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,10,10,4.3152055740356445,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.3732616901397705,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.377466440200806,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.335534334182739,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,4.372849941253662,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,4.673844337463379,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,4.4994378089904785,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.298163890838623,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.39726710319519,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,4.718990325927734,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.54768705368042,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.373652696609497,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,4.363072633743286,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.333749532699585,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.583218336105347,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.376886606216431,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,4.405155658721924,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.2846479415893555,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.535614490509033,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,5.597572565078735,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,11,11,4.359694719314575,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.513187646865845,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.528604030609131,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.3851587772369385,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.820118188858032,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.419323921203613,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.341699838638306,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.393151044845581,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.529869794845581,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.37833833694458,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.365138530731201,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.376503944396973,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.425368547439575,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.3683741092681885,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.3537278175354,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.309936046600342,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.358226537704468,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.409332513809204,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.316141843795776,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.381881237030029,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,12,12,5.51504373550415,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,5.556135654449463,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.596526622772217,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.315035581588745,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,5.317141056060791,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.566378355026245,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,5.38856315612793,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.371419191360474,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,5.342118501663208,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,5.467921257019043,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.594089984893799,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,5.599365949630737,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.3945794105529785,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,5.418420076370239,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.3942601680755615,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.344807386398315,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.305159091949463,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,5.319444417953491,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,5.35222864151001,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.574402809143066,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,13,13,6.353281021118164,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.38779091835022,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.5759501457214355,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.355992794036865,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.523497819900513,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.5720860958099365,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.311693429946899,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.594543695449829,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.533616304397583,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.353807687759399,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.563280344009399,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.3891565799713135,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.567765712738037,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.326890230178833,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.547465085983276,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.4279773235321045,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.341480016708374,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.617874622344971,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.428527593612671,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.317375898361206,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,14,14,6.616628885269165,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.407935619354248,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.356836557388306,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.614237546920776,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.347895383834839,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.546698570251465,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.581026792526245,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.403422117233276,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.323442220687866,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.313509941101074,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.580078363418579,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.3903419971466064,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.575152397155762,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.319286108016968,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.617904424667358,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.330594062805176,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.409515857696533,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.579040288925171,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.395711183547974,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.418968915939331,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,15,15,6.514723539352417,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.563828706741333,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.345327377319336,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.324660778045654,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.564531564712524,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.77250862121582,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.39216947555542,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.328235626220703,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.6132707595825195,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.601112127304077,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.532831430435181,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.321303129196167,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.419874429702759,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.41457200050354,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.3825342655181885,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.346050262451172,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.384672403335571,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.439072847366333,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.516922235488892,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.609693765640259,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,16,16,7.550741195678711,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,8.365330457687378,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,8.521007299423218,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.545514345169067,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,8.36766004562378,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,8.552079200744629,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.398241996765137,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.389812231063843,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,8.310973882675171,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.409093618392944,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.398810625076294,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.598761796951294,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.320399761199951,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.360027074813843,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.515729904174805,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.616892337799072,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,8.354190587997437,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.34437370300293,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,8.440938949584961,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,8.748487710952759,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,17,17,7.611269235610962,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.593767166137695,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.384442806243896,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.827900648117065,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.57163381576538,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.587184190750122,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.54148244857788,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.393874645233154,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.520713806152344,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.331725358963013,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.31881070137024,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.594009399414062,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.318357229232788,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.367279767990112,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.569957494735718,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.386727094650269,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.59794020652771,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.394254446029663,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.364057064056396,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.777088165283203,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,18,18,8.576603889465332,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.319399118423462,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.533095359802246,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.40146017074585,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,8.363200187683105,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.533750295639038,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,8.333825588226318,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.379915237426758,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.338777542114258,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,8.346474885940552,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,8.50365138053894,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,8.585572004318237,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,8.59470510482788,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.552589654922485,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.55289626121521,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,8.324795484542847,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,8.554110050201416,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.547248363494873,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.642298221588135,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,8.389573574066162,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,19,19,9.576260089874268,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.324842929840088,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.204056024551392,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.368380546569824,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.365095138549805,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.354292631149292,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.424386501312256,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.556509017944336,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.39194393157959,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.51439905166626,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.62548303604126,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.379205226898193,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.50109314918518,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.372206211090088,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.54164981842041,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.335648775100708,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.565651178359985,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.386383295059204,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.63616681098938,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.333696126937866,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,20,20,9.340499639511108,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.369498252868652,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,9.35949969291687,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,9.318487644195557,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.516901016235352,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,9.607901334762573,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.489899396896362,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.37832760810852,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.74015998840332,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.34318494796753,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.259727239608765,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.554288864135742,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.510876655578613,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.76100492477417,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,9.511310338973999,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,9.826013326644897,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.411726713180542,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,9.412535190582275,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.547467231750488,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,9.60338306427002,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,21,21,10.728488206863403,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.524346113204956,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.348878860473633,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.513001203536987,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.557113409042358,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.790693044662476,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.532892942428589,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.510570049285889,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.520972967147827,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.577204465866089,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.58288836479187,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.306557655334473,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.571597576141357,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.542188882827759,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.770190715789795,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.32213830947876,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.359397172927856,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.550444602966309,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.384501218795776,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.569607257843018,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,22,22,10.620801210403442,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,23,23,11.771616697311401,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,23,23,11.561537027359009,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,23,23,11.409663200378418,False,0.1,64,0.1,64
nginx,default,"['k8s02', 'k8s03']",2,0,23,23,11.704979181289673,False,0.1,64,0.1,64
